         496           1
  0.000000000000000E+000  0.000000000000000E+000 -0.450000000000000     
  0.000000000000000E+000  0.000000000000000E+000  0.450000000000000     
  4.427857487000000E-003  0.449977371200000      -8.714866316000000E-004
 -0.449827506500000       1.037224897000000E-002 -6.901511925000000E-003
  0.449940674100000       3.738275465000000E-004 -7.297259794000000E-003
  1.290740233000000E-002 -0.449610780600000      -1.354787699000000E-002
  5.326425622000000E-003  0.321133542800000      -0.315190223300000     
 -1.662054135000000E-003  0.317807742400000       0.318583547000000     
 -0.350054977500000       2.619514716000000E-002 -0.281558745200000     
 -0.334970342600000       0.300338690800000       9.567674688000001E-003
  0.344002931900000       3.597147617000000E-003 -0.290084545200000     
  0.325770918500000       1.980487816000000E-002  0.309808126900000     
  0.337821055200000       0.296894469400000      -1.518580525000000E-002
 -0.337645852900000      -0.297481395500000       3.120003884000000E-004
 -2.740199407000000E-002 -0.343917874400000       0.288911104600000     
  0.296196237700000      -0.338444553600000      -1.493562584000000E-002
  1.305272325000000E-003  0.201071810300000      -0.402577226600000     
  1.767673812000000E-003  0.196610656300000       0.404772930400000     
 -0.251862372700000       0.264345837500000       0.263033502500000     
 -0.253848767700000       0.265433953600000      -0.260010806300000     
 -0.412255977800000       0.180353607500000      -4.193451516000000E-003
 -0.168851897400000       0.417045413300000      -7.884162819000000E-003
  0.177233776900000       2.127584495000000E-002 -0.413080533000000     
  0.225273211700000      -1.899734511000000E-002  0.389090067900000     
  0.266395979400000       0.259142817000000       0.253728560800000     
  0.413816183500000       0.176770847900000      -2.869422762000000E-003
  0.176102047700000       0.414091700400000       4.016524741000000E-003
 -0.422272904300000      -0.155484428700000      -3.191658547000000E-003
 -0.160678871800000      -0.420335697200000      -4.491889669000000E-004
  1.926452721000000E-002 -0.204703766700000      -0.400281458300000     
 -0.271274989000000      -0.202373700400000      -0.296571687300000     
  6.979036252000000E-003 -0.211254839100000       0.397269034800000     
  0.180737069200000      -0.412092984700000      -3.672024115000000E-003
  0.414871341900000      -0.174298507300000       1.341653550000000E-003
  4.470711304000000E-004  0.360339835400000      -0.269545920300000     
